Algorithm,Problem,IndicatorName,ExecutionId,IndicatorValue
NOOP__50,MPC_1002315,HV,0,0.005857207585699532
NOOP__50,MPC_1002314,HV,0,0.0
NOOP__50,MPC_1003641,HV,0,0.16631313664329692
NOOP__50,MPC_1002313,HV,0,0.01886449115482961
NOOP__50,MPC_1003642,HV,0,0.11034340361575126
NOOP__50,MPC_1004973,HV,0,0.054241381438921835
NOOP__50,MPC_1032155,HV,0,0.12057336303106882
NOOP__50,MPC_1033482,HV,0,0.11758259047211185
NOOP__50,MPC_1016941,HV,0,0.2694465582078506
NOOP__50,MPC_1015610,HV,0,0.2474367037967192
NOOP__50,MPC_1016942,HV,0,0.34343253692422376
NOOP__50,MPC_1002307,HV,0,0.0
NOOP__50,MPC_1002306,HV,0,0.0
NOOP__50,MPC_1002305,HV,0,0.0
NOOP__50,MPC_1003636,HV,0,0.025669770604876893
NOOP__50,MPC_1004967,HV,0,0.05339874633161126
NOOP__50,MPC_1020175,HV,0,0.2252403019000443
NOOP__50,MPC_1003638,HV,0,0.22675482455927704
NOOP__50,MPC_1004969,HV,0,0.22613132762341667
NOOP__50,MPC_1003639,HV,0,0.0934859499089525
NOOP__50,MPC_1002309,HV,0,0.13715951883045543
NOOP__50,MPC_1003632,HV,0,0.15774364807710956
NOOP__50,MPC_1004963,HV,0,0.1960257899720434
NOOP__50,MPC_1004964,HV,0,0.1563727956713684
NOOP__50,MPC_1004965,HV,0,0.06304317636516972
NOOP__50,MPC_1003635,HV,0,0.2466160233092802
NOOP__50,MPC_1004966,HV,0,0.22746185843470226
NOOP__50,MPC_1002304,HV,0,0.0
NOOP__50,MPC_1004960,HV,0,0.14557337247464952
NOOP__50,MPC_1003630,HV,0,0.19026989818835138
NOOP__50,MPC_1004961,HV,0,0.10694228068875444
NOOP__50,MPC_1002302,HV,0,2.9973464673126226E-5
NOOP__50,MPC_1003631,HV,0,0.3075447401075916
NOOP__50,MPC_1002301,HV,0,5.057263040876587E-4
NOOP__50,MPC_1015606,HV,0,0.2401079618189671
NOOP__50,MPC_1015601,HV,0,0.24879333180115545
NOOP__50,MPC_1004956,HV,0,0.20089259124327005
NOOP__50,MPC_1003626,HV,0,0.136118071211818
NOOP__50,MPC_1004958,HV,0,0.05644220076918558
NOOP__50,MPC_1046794,HV,0,0.27156743433657154
NOOP__50,MPC_1003628,HV,0,0.031077682122933617
NOOP__50,MPC_1004959,HV,0,0.22685013186712127
NOOP__50,MPC_1003621,HV,0,0.24927178203936862
NOOP__50,MPC_1004952,HV,0,0.19713936206481156
NOOP__50,MPC_1003622,HV,0,0.44903931559104515
NOOP__50,MPC_1004954,HV,0,0.21875632357408514
NOOP__50,MPC_1004955,HV,0,0.16724855196536545
NOOP__50,MPC_1004950,HV,0,0.03427730542301095
NOOP__50,MPC_1003620,HV,0,0.1967681773451755
NOOP__50,MPC_1004951,HV,0,0.15182066356405413
NOOP__50,MPC_1010700,HV,0,0.18238219758674196
NOOP__50,MPC_1010702,HV,0,0.175054844180763
NOOP__50,MPC_1026298,HV,0,0.33989879878660806
NOOP__50,MPC_1010704,HV,0,0.10825572898111742
NOOP__50,MPC_1026297,HV,0,0.25281169052794417
NOOP__50,MPC_1038274,HV,0,0.12860331860845708
NOOP__50,MPC_1009719,HV,0,0.1469267893268754
NOOP__50,MPC_1009717,HV,0,0.15935702348647615
NOOP__50,MPC_1009713,HV,0,0.11362186261601645
NOOP__50,MPC_1009714,HV,0,0.16044490600106048
NOOP__50,MPC_1009711,HV,0,0.175809098085495
NOOP__50,MPC_1009712,HV,0,0.1636573168251214
NOOP__50,MPC_1014291,HV,0,0.30579125446201555
NOOP__50,MPC_1014294,HV,0,0.21933518148018266
NOOP__50,MPC_1009709,HV,0,0.1937365461367887
NOOP__50,MPC_1009707,HV,0,0.08975419446628305
NOOP__50,MPC_1009705,HV,0,0.18842315004496304
NOOP__50,MPC_1009703,HV,0,0.1328412725719173
NOOP__50,MPC_1009701,HV,0,0.42861159217900535
NOOP__50,MPC_1038292,HV,0,0.19133412130262914
NOOP__50,MPC_1014282,HV,0,0.30482789224505974
NOOP__50,MPC_1014280,HV,0,0.1674253093228777
NOOP__50,MPC_1014285,HV,0,0.1013142699527786
NOOP__50,MPC_1002291,HV,0,0.0
NOOP__50,MPC_1002290,HV,0,0.10197508331502134
NOOP__50,MPC_1002295,HV,0,0.16420804319898008
NOOP__50,MPC_1002294,HV,0,0.0
NOOP__50,MPC_1022718,HV,0,0.1801236959476611
NOOP__50,MPC_1002293,HV,0,0.16120730682769643
NOOP__50,MPC_1022728,HV,0,0.2342821389230128
NOOP__50,MPC_1002299,HV,0,0.0
NOOP__50,MPC_1002298,HV,0,0.14831641565242476
NOOP__50,MPC_1002297,HV,0,0.184091469976903
NOOP__50,MPC_1002280,HV,0,0.0
NOOP__50,MPC_1002285,HV,0,0.022346999348321954
NOOP__50,MPC_1002284,HV,0,0.0
NOOP__50,MPC_1002283,HV,0,0.006063578376169676
NOOP__50,MPC_1002282,HV,0,0.0
NOOP__50,MPC_1022739,HV,0,0.27873316746509785
NOOP__50,MPC_1002288,HV,0,0.10812613335872329
NOOP__50,MPC_1002287,HV,0,0.16328610763410623
NOOP__50,MPC_1002286,HV,0,0.012762528902752915
NOOP__50,MPC_1046703,HV,0,0.13555955540782258
NOOP__50,MPC_1002270,HV,0,0.04634994922267021
NOOP__50,MPC_1002274,HV,0,0.0
NOOP__50,MPC_1002278,HV,0,0.12901511967677023
NOOP__50,MPC_1002276,HV,0,4.417182987144888E-6
NOOP__50,MPC_1002275,HV,0,0.0
NOOP__50,MPC_1002279,HV,0,0.0
NOOP__50,MPC_1003591,HV,0,0.10975499913022263
NOOP__50,MPC_1003592,HV,0,0.16088079692218535
NOOP__50,MPC_1003594,HV,0,0.2149837388252389
NOOP__50,MPC_1002263,HV,0,0.0
NOOP__50,MPC_1002262,HV,0,0.0789335345509992
NOOP__50,MPC_1002261,HV,0,0.15118266402519567
NOOP__50,MPC_1002260,HV,0,0.09506373437272614
NOOP__50,MPC_1014246,HV,0,0.24238554090670253
NOOP__50,MPC_1014249,HV,0,0.21176140986314224
NOOP__50,MPC_1015578,HV,0,0.19078747814627572
NOOP__50,MPC_1022753,HV,0,0.18263847176112843
NOOP__50,MPC_1014240,HV,0,0.19230601977452336
NOOP__50,MPC_1003599,HV,0,0.09184313961589143
NOOP__50,MPC_1002267,HV,0,0.012640789280237985
NOOP__50,MPC_1002266,HV,0,0.21369950222396028
NOOP__50,MPC_1002264,HV,0,0.16783434136529127
NOOP__50,MPC_1003596,HV,0,0.16023273412034816
NOOP__50,MPC_1002269,HV,0,0.0
NOOP__50,MPC_1003597,HV,0,0.1756721657605788
NOOP__50,MPC_1046725,HV,0,0.20792598757904324
NOOP__50,MPC_1002268,HV,0,0.0506074111651935
NOOP__50,MPC_1003598,HV,0,0.13282088145288812
NOOP__50,MPC_1003580,HV,0,0.2161296788479576
